Player,Year,Team,Position,Games_Played,Min_Played,PER,TS%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40
Kelsey Bone,2015,CON,C,34,961,19.8,.526,.007,.222,6.2,13.7,14.8,1.5,1.6,13.7,27.1,1.8,0.9,2.7,.110
DeWanna Bonner,2015,PHO,G-F,33,1099,21.0,.514,.282,.483,4.2,10.1,18.8,2.2,2.0,10.6,24.9,3.1,1.9,5.0,.182
Brittany Boyd,2015,NYL,G,30,430,19.0,.507,.199,.669,4.7,11.1,29.7,4.3,0.4,19.7,25.8,0.6,1.2,1.8,.172
Crystal Bradford,2015,LAS,G,15,142,5.7,.359,.481,.130,3.7,8.7,8.3,2.3,1.1,8.1,21.3,-0.3,0.1,-0.2,-0.048
Jessica Breland,2015,CHI,F,33,706,17.1,.496,.000,.148,11.6,15.8,9.3,1.7,3.8,12.5,16.1,1.4,1.0,2.4,.137
Rebekkah Brunson,2015,MIN,F,34,945,16.5,.510,.017,.281,10.9,17.2,10.8,2.1,2.4,17.0,15.4,1.5,2.2,3.7,.155
Cierra Burdick,2015,ATL,F,11,208,12.0,.510,.025,.400,5.6,10.2,10.2,2.5,2.4,16.1,11.6,0.3,0.2,0.5,.094
Essence Carson,2015,NYL,F-G,33,642,9.9,.450,.239,.215,3.3,6.9,11.9,1.2,0.8,12.5,18.2,0.1,1.0,1.1,.068
Sydney Carter,2015,ATL,G,26,295,4.0,.316,.417,.278,2.0,4.7,15.8,1.6,0.6,15.7,14.0,-0.5,0.0,-0.4,-0.057
Swin Cash,2015,NYL,F,34,592,8.4,.466,.241,.390,4.6,8.2,13.3,0.8,0.4,18.3,15.6,0.1,0.8,0.9,.063
Tamika Catchings,2015,IND,F,30,799,22.9,.503,.187,.440,7.6,16.5,15.9,3.6,2.5,11.4,25.0,2.4,1.9,4.2,.212
Tina Charles,2015,NYL,C,34,1053,21.0,.493,.009,.245,8.1,16.1,17.3,1.2,1.9,12.2,29.1,1.8,2.4,4.2,.158
Karima Christmas-Kelly,2015,TUL,G-F,32,919,17.5,.539,.325,.522,8.6,10.1,10.6,2.0,0.8,11.1,17.1,3.1,0.5,3.6,.155
Shameka Christon,2015,PHO,G,12,76,14.4,.555,.571,.214,1.7,3.9,17.8,1.4,0.0,8.9,21.4,0.2,0.1,0.3,.156
Layshia Clarendon,2015,IND,G,29,602,11.7,.513,.185,.197,5.5,8.0,17.0,1.7,0.0,20.0,17.7,0.5,0.5,1.0,.067
Alysha Clark,2015,SEA,F,33,763,12.9,.646,.430,.253,2.2,9.9,9.3,1.6,0.6,17.0,13.4,1.4,0.7,2.1,.110
Courtney Clements,2015,LAS,G,1,5,-14.5,.000,1.000,.000,0.0,12.4,0.0,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.453
Natasha Cloud,2015,WAS,G,34,657,9.7,.414,.297,.367,1.9,8.6,28.8,2.4,0.3,24.8,14.3,-0.3,1.1,0.8,.051
Marissa Coleman,2015,IND,G-F,34,842,14.3,.485,.378,.239,4.6,8.8,12.0,2.6,1.0,14.7,23.1,0.6,1.1,1.7,.079
Nadia Colhado,2015,ATL,C,6,32,7.4,.500,.000,.000,3.7,3.8,5.2,1.6,10.5,25.0,10.8,0.0,0.0,0.0,.016
Sydney Colson,2015,SAS,G,34,541,11.3,.486,.206,.327,2.1,4.2,32.0,2.7,1.4,25.5,14.1,0.1,0.4,0.5,.037
Carla Cortijo,2015,ATL,G,2,32,18.5,.651,.222,.444,0.0,1.9,11.6,3.2,0.0,8.5,15.8,0.1,0.0,0.2,.195
Anna Cruz,2015,MIN,G,22,640,11.4,.532,.234,.182,1.8,7.3,17.3,1.8,0.5,22.4,15.6,0.2,1.0,1.2,.074
Monique Currie,2015,PHO,F,34,724,14.3,.514,.304,.233,3.3,9.0,13.0,2.3,1.3,13.9,21.6,0.8,1.2,1.9,.106
Ana Dabovic,2015,LAS,G,24,530,13.3,.556,.361,.313,2.7,4.6,15.5,2.2,0.2,16.7,20.9,0.8,0.2,1.0,.078
Elena Delle Donne,2015,CHI,G-F,31,1032,32.8,.591,.259,.422,6.8,14.5,7.4,1.6,4.6,5.5,27.9,7.3,1.6,8.9,.346
Skylar Diggins-Smith,2015,TUL,G,9,289,24.9,.542,.230,.389,4.2,4.8,32.1,2.6,0.8,10.9,25.6,1.5,0.1,1.6,.226
Stefanie Dolson,2015,WAS,C,34,841,17.3,.552,.070,.207,7.0,13.6,12.7,1.0,3.2,16.2,22.0,1.4,1.5,3.0,.141
Clarissa Dos Santos,2015,CHI,C,31,544,13.1,.503,.000,.340,11.8,15.2,6.1,1.7,2.5,19.0,16.3,0.6,0.6,1.2,.090
Candice Dupree,2015,PHO,F,33,1028,19.7,.554,.003,.269,4.9,9.7,10.9,1.8,0.9,10.3,22.0,2.8,1.4,4.2,.163
Kelly Faris,2015,CON,G,32,465,8.4,.490,.345,.321,3.9,7.5,10.6,1.4,0.5,13.5,11.1,0.5,0.1,0.7,.059
Jamierra Faulkner,2015,CHI,G,33,316,13.5,.467,.165,.195,1.5,6.0,29.3,2.3,1.7,21.3,25.8,-0.1,0.3,0.2,.020
Cayla George,2015,PHO,C,34,433,15.8,.510,.382,.140,7.5,14.7,11.1,1.6,3.9,13.9,21.6,0.5,0.9,1.4,.127
Markeisha Gatling,2015,SEA,C,25,342,15.4,.565,.000,.376,8.5,16.9,4.0,1.4,3.3,16.9,20.0,0.5,0.5,1.0,.114
Jacki Gemelos,2015,CHI,G,17,85,9.3,.455,.500,.100,1.4,5.4,10.3,3.0,0.9,19.3,13.5,0.0,0.1,0.0,.015
Briana Gilbreath-Butler,2015,IND,G,3,23,-0.8,.200,.200,.000,0.0,5.4,0.0,2.3,3.6,16.7,11.8,-0.1,0.0,-0.1,-0.124
Sasha Goodlett,2015,CHI,C,16,210,7.2,.585,.000,.269,7.2,8.2,2.7,0.7,3.6,34.0,9.3,0.0,0.1,0.1,.018
Angel Goodrich,2015,SEA,G,23,363,10.7,.435,.132,.132,1.8,6.7,33.5,2.0,0.0,25.1,14.3,-0.1,0.3,0.1,.014
Chelsea Gray,2015,CON,G,34,543,17.8,.523,.325,.241,4.0,9.1,31.4,2.2,0.7,20.8,24.2,0.9,0.4,1.3,.093
Nikki Greene,2015,CON,F-C,12,101,7.1,.535,.000,.700,10.9,15.0,3.0,1.6,4.0,31.4,8.8,0.0,0.1,0.2,.061
Brittney Griner,2015,PHO,C,26,799,26.1,.621,.000,.492,6.8,15.6,8.7,0.5,10.2,15.0,22.5,2.8,2.0,4.8,.242
Dearica Hamby,2015,SAS,F,31,539,9.9,.415,.086,.338,8.9,13.9,8.1,1.3,0.7,15.3,23.1,-0.9,0.4,-0.5,-0.037
Jennifer Hamson,2015,LAS,C,25,163,14.6,.479,.000,1.000,12.8,14.1,5.1,2.0,6.4,10.7,14.0,0.2,0.2,0.4,.104
Alex Harden,2015,PHO,G,32,391,5.1,.348,.258,.146,3.5,7.0,12.1,3.2,2.6,23.4,15.3,-1.0,0.7,-0.3,-0.035
Bria Hartley,2015,WAS,G,25,306,10.3,.414,.411,.304,1.6,5.9,23.9,2.1,0.2,14.2,23.0,-0.2,0.4,0.2,.023
Tiffany Hayes,2015,ATL,G,28,836,14.3,.519,.386,.420,4.1,6.1,13.3,1.8,1.1,11.9,20.3,2.1,0.3,2.4,.113
Aneika Henry-Morello,2015,ATL,F-C,29,518,10.3,.521,.000,.246,9.5,15.7,3.7,0.9,4.1,23.8,15.7,0.0,0.5,0.4,.035
Tayler Hill,2015,WAS,G,32,545,13.5,.472,.511,.273,2.2,4.7,9.8,2.9,0.4,9.9,24.6,0.2,0.7,0.9,.069
Roneeka Hodges,2015,ATL,G,23,448,10.3,.516,.573,.214,2.6,6.1,11.8,0.5,0.8,13.3,15.9,0.7,-0.1,0.7,.058
Quanitra Hollingsworth,2015,SEA,C,27,331,7.5,.530,.017,.833,8.3,18.4,4.7,1.9,2.0,31.7,17.5,-0.5,0.6,0.1,.014
Jordan Hooper,2015,TUL,F,34,581,9.5,.499,.735,.126,4.5,7.0,3.3,1.3,0.6,10.1,13.6,0.7,0.1,0.8,.058
Andrea Hoover,2015,LAS,G,12,172,4.3,.449,.596,.149,2.3,5.4,3.8,0.6,0.5,13.8,16.5,-0.1,0.0,-0.1,-0.033
Natasha Howard,2015,IND,F,30,343,10.7,.437,.016,.347,9.7,14.2,6.9,2.0,3.2,16.4,22.6,-0.2,0.5,0.3,.039
Tiffany Jackson-Jones,2015,TUL,F,12,175,15.3,.584,.000,.529,9.4,16.9,8.1,1.8,2.3,27.6,14.8,0.2,0.2,0.4,.092
Briann January,2015,IND,G,29,784,12.1,.548,.305,.305,2.1,4.1,21.5,2.0,0.6,22.6,16.1,1.0,0.6,1.6,.081
Shenise Johnson,2015,IND,G,31,811,18.7,.574,.290,.317,5.7,11.7,17.0,2.3,0.5,16.0,19.6,2.4,1.1,3.5,.172
Temeka Johnson,2015,LAS,G,34,720,9.4,.424,.371,.237,2.0,7.0,27.5,1.8,0.0,19.9,17.4,-0.2,0.3,0.2,.009
Asjha Jones,2015,MIN,F,31,541,10.6,.429,.022,.162,5.5,9.3,16.2,1.7,2.2,14.6,20.0,-0.3,0.9,0.6,.048
Shae Kelley,2015,MIN,F,8,19,-1.7,.129,.000,.667,0.0,9.3,7.3,2.8,0.0,20.5,12.0,-0.1,0.0,-0.1,-0.127
Brianna Kiesel,2015,TUL,G,34,616,7.9,.423,.289,.294,1.4,2.6,18.7,2.4,0.3,16.8,17.7,-0.2,0.2,0.0,-0.003
Lynetta Kizer,2015,IND,F,33,591,15.5,.542,.009,.254,8.6,12.1,4.4,1.7,1.1,15.4,23.0,1.0,0.7,1.7,.116
Betnijah Laney,2015,CHI,G-F,32,411,8.7,.431,.061,.232,5.1,9.5,6.8,2.0,1.1,14.2,13.7,0.0,0.4,0.3,.034
Crystal Langhorne,2015,SEA,F,34,873,17.7,.582,.007,.308,5.9,13.8,7.6,2.2,1.3,17.7,21.8,1.1,1.2,2.3,.105
Erlana Larkins,2015,IND,F,21,352,14.7,.489,.000,.644,11.8,15.6,12.9,3.0,0.9,16.5,11.7,0.7,0.6,1.3,.144
Ivory Latta,2015,WAS,G,34,927,17.1,.575,.577,.281,1.1,3.9,18.0,1.3,0.1,13.0,23.3,2.8,0.7,3.5,.151
Jantel Lavender,2015,LAS,C,34,1148,19.7,.565,.022,.189,7.7,15.2,10.5,0.7,2.9,14.2,21.6,2.7,1.1,3.8,.131
Kara Lawson,2015,WAS,G,22,550,17.4,.525,.450,.267,2.0,7.1,26.4,1.3,0.4,11.1,19.5,1.6,0.6,2.2,.161
Jasmine Lister,2015,LAS,,7,65,12.0,.667,.333,.000,8.0,8.6,10.7,1.7,0.0,31.8,16.5,0.0,0.0,0.0,.030
Tricia Liston,2015,MIN,F,31,372,12.2,.615,.778,.123,1.6,5.1,9.8,1.1,0.2,9.5,11.8,1.0,0.4,1.3,.145
Camille Little,2015,CON,F,34,918,11.6,.508,.433,.126,6.1,8.5,9.9,2.5,0.6,17.4,16.9,0.7,0.6,1.3,.058
Jewell Loyd,2015,SEA,G,34,882,14.0,.513,.158,.378,4.9,8.4,14.4,1.1,0.7,16.1,23.1,0.7,0.4,1.1,.051
Maggie Lucas,2015,IND,G,30,451,11.4,.527,.572,.255,0.3,3.4,10.2,1.3,0.6,10.5,18.1,0.9,0.2,1.1,.098
Sancho Lyttle,2015,ATL,F,24,721,19.0,.512,.023,.242,10.9,16.6,13.1,3.8,1.6,13.6,16.7,1.6,1.2,2.8,.155
Victoria Macaulay,2015,CHI,C,4,25,-3.6,.286,.000,.000,4.7,9.2,0.0,4.1,3.0,30.0,17.8,-0.1,0.0,-0.1,-0.162
Tess Madgen,2015,PHO,G,8,59,9.0,.563,.625,.250,2.1,6.1,5.4,5.5,2.6,31.1,10.6,0.0,0.2,0.1,.073
Ally Malott,2015,WAS,F,24,216,10.6,.547,.409,.152,2.8,6.4,6.0,0.8,1.1,16.6,18.6,0.1,0.2,0.3,.052
Kayla McBride,2015,SAS,G,27,756,15.6,.501,.414,.192,0.8,6.5,12.7,2.0,0.3,10.8,25.6,0.5,0.5,1.0,.055
Angel McCoughtry,2015,ATL,F-G,34,1021,23.2,.514,.179,.388,7.4,10.6,19.7,3.6,1.5,13.8,32.6,3.0,1.3,4.3,.167
Emma Meesseman,2015,WAS,C,34,924,21.5,.586,.041,.128,7.9,13.8,13.1,1.8,3.6,11.5,19.7,2.9,1.9,4.9,.211
DeLisha Milton-Jones,2015,ATL,F,18,161,4.1,.373,.213,.191,7.3,12.4,8.3,2.2,1.0,20.3,17.1,-0.3,0.1,-0.2,-0.048
Leilani Mitchell,2015,PHO,G,34,782,12.2,.505,.519,.126,1.9,5.5,20.3,2.4,0.4,17.5,16.9,0.6,1.0,1.5,.078
Alex Montgomery,2015,SAS,G-F,14,234,10.3,.424,.260,.130,7.8,14.6,8.4,1.8,2.2,16.4,19.3,-0.3,0.3,0.0,-0.008
Maya Moore,2015,MIN,F,33,1102,25.5,.535,.339,.281,6.6,11.8,20.7,2.7,1.9,11.0,30.3,4.1,2.4,6.5,.235
Kaleena Mosqueda-Lewis,2015,SEA,F,27,333,10.8,.470,.403,.101,2.0,4.5,10.8,1.0,0.5,11.2,27.1,-0.4,0.1,-0.3,-0.036
Nneka Ogwumike,2015,LAS,F,24,784,22.5,.587,.043,.346,8.0,13.2,12.4,1.7,1.1,11.8,22.8,3.0,0.7,3.7,.191
Jenna O'Hea,2015,SEA,F,34,710,11.7,.540,.560,.232,0.9,5.5,20.3,1.4,1.1,17.8,15.3,0.8,0.4,1.2,.065
Jennifer O'Neill,2015,MIN,,13,101,10.5,.547,.391,.348,2.3,8.1,15.4,1.6,0.8,25.3,16.4,0.1,0.2,0.2,.080
Inga Orekhova,2015,CON,G,4,11,-17.1,.000,.500,.000,11.1,5.8,0.0,0.0,0.0,20.0,21.1,-0.1,0.0,-0.1,-0.521
Courtney Paris,2015,TUL,C,34,849,16.3,.486,.000,.187,13.2,21.7,9.4,0.8,3.9,12.8,14.0,1.6,1.1,2.7,.128
Candace Parker,2015,LAS,F,16,551,31.8,.569,.181,.342,4.3,18.1,37.1,3.1,4.2,12.8,27.7,2.6,1.3,3.9,.283
Cheyenne Parker,2015,CHI,F,30,279,10.2,.405,.000,.371,12.5,15.3,3.2,1.3,5.7,16.4,15.5,-0.1,0.4,0.2,.034
Kayla Pedersen,2015,CON,F,33,510,11.6,.484,.000,.256,6.9,10.7,12.6,2.4,1.3,16.7,10.9,0.6,0.5,1.1,.084
Jia Perkins,2015,SAS,G,26,710,16.9,.472,.279,.252,3.2,6.5,13.9,2.8,0.8,8.0,26.0,0.7,0.6,1.3,.074
Devereaux Peters,2015,MIN,F,33,481,11.8,.497,.082,.153,7.4,13.7,9.2,0.8,4.8,22.3,13.1,0.1,1.0,1.1,.088
Erin Phillips,2015,LAS,G,12,371,7.5,.406,.495,.220,3.5,6.0,15.8,1.6,0.4,15.3,15.5,-0.2,0.1,-0.1,-0.005
Plenette Pierson,2015,TUL,F,30,843,16.1,.502,.135,.224,4.6,8.4,14.0,1.8,1.2,12.4,23.1,1.6,0.5,2.1,.098
Theresa Plaisance,2015,TUL,F,25,205,9.2,.383,.439,.175,10.2,13.6,4.2,1.6,1.6,3.2,13.8,0.2,0.2,0.4,.069
Jeanette Pohlen-Mavunga,2015,IND,G,26,259,10.5,.567,.731,.154,2.3,5.3,10.2,2.6,0.3,16.5,11.6,0.4,0.3,0.6,.100
Cappie Pondexter,2015,CHI,G,29,877,17.6,.522,.170,.275,0.9,7.2,11.7,1.6,0.4,9.0,23.1,2.3,0.6,2.9,.132
Armintie Herrington,2015,WAS,G,25,260,9.0,.423,.023,.349,7.5,10.6,16.6,2.7,0.3,23.2,11.8,0.0,0.4,0.4,.062
Epiphanny Prince,2015,NYL,G,24,686,24.1,.561,.251,.241,3.3,6.0,24.5,3.6,0.6,10.6,23.9,2.8,1.5,4.3,.250
LaToya Sanders,2015,WAS,F,23,416,18.7,.457,.000,.304,13.2,19.0,9.0,2.6,8.8,12.4,16.6,0.5,1.3,1.9,.178
Allie Quigley,2015,CHI,G,32,720,15.8,.513,.326,.142,1.6,4.5,12.6,0.9,1.7,11.5,24.1,1.3,0.2,1.5,.082
Noelle Quinn,2015,PHO,G,34,632,10.5,.502,.289,.188,1.2,8.3,17.7,1.3,1.1,17.3,12.8,0.5,0.8,1.2,.079
Danielle Robinson,2015,SAS,G,30,902,11.5,.457,.019,.268,1.8,4.8,32.1,1.3,0.2,20.6,19.5,-0.3,0.2,-0.1,-0.006
Sugar Rodgers,2015,NYL,G,33,618,14.1,.485,.518,.271,4.4,7.0,14.1,2.0,1.0,10.7,22.9,1.1,1.1,2.2,.142
Tierra Ruffin-Pratt,2015,WAS,G,32,765,11.3,.474,.202,.408,4.2,7.5,15.7,1.8,1.0,14.3,18.2,0.6,1.0,1.6,.084
Shoni Schimmel,2015,ATL,G,32,634,13.2,.512,.569,.124,2.2,7.5,28.3,1.9,0.7,24.3,21.3,0.2,0.3,0.6,.035
Odyssey Sims,2015,TUL,G,23,723,17.1,.494,.282,.466,2.4,6.3,24.1,1.8,0.1,14.7,26.9,1.5,0.3,1.8,.098
Michelle Snow,2015,LAS,C,2,26,-6.2,.381,.000,.286,0.0,7.1,0.0,0.0,3.1,33.7,22.3,-0.2,0.0,-0.2,-0.286
Kiah Stokes,2015,NYL,C,34,862,15.1,.576,.013,.320,8.2,15.0,5.1,1.5,6.6,17.8,11.0,1.3,2.4,3.7,.171
Shekinna Stricklen,2015,CON,F-G,34,599,16.4,.540,.615,.121,5.1,6.7,6.8,1.7,1.1,7.6,20.4,1.7,0.2,1.9,.124
Carolyn Swords,2015,NYL,C,34,510,15.0,.563,.000,.356,11.8,15.7,7.1,1.9,3.7,19.5,17.0,0.9,1.3,2.2,.171
Alyssa Thomas,2015,CON,F,24,623,14.5,.491,.000,.619,12.0,12.8,9.0,2.5,0.6,16.4,19.1,0.9,0.5,1.4,.088
Jasmine Thomas,2015,CON,G,34,907,11.4,.419,.341,.197,2.6,8.9,25.0,2.4,1.2,18.9,20.9,-0.6,0.8,0.2,.009
Kayla Thornton,2015,WAS,F,10,88,8.2,.371,.037,.222,16.7,14.3,2.0,1.9,2.6,14.4,18.7,-0.1,0.1,0.0,.014
Ramu Tokashiki,2015,SEA,F,30,618,13.0,.470,.008,.246,4.5,9.9,7.7,0.6,3.5,9.0,22.4,0.1,0.5,0.6,.039
Kristi Toliver,2015,LAS,G,28,864,16.1,.583,.423,.272,1.5,4.6,21.4,1.5,0.1,17.5,20.3,2.0,0.1,2.2,.100
Marianna Tolo,2015,LAS,C,28,531,10.0,.516,.060,.308,5.2,9.7,9.1,0.7,4.2,16.9,14.7,0.4,0.4,0.8,.061
Courtney Vandersloot,2015,CHI,G,34,1015,19.6,.560,.286,.225,2.5,6.5,30.8,2.3,1.3,17.0,18.3,3.4,0.9,4.3,.169
Kia Vaughn,2015,WAS,C,20,355,11.6,.489,.000,.324,7.6,14.1,10.4,1.1,1.5,17.7,18.9,0.1,0.6,0.7,.075
Avery Warley-Talbert,2015,NYL,C,26,179,7.5,.423,.000,.486,15.9,23.4,3.6,2.1,1.4,31.9,16.8,-0.4,0.5,0.1,.029
Lindsay Whalen,2015,MIN,G,29,874,14.3,.533,.053,.290,2.2,5.8,24.2,0.7,0.3,17.3,19.1,1.6,0.8,2.4,.110
Candice Wiggins,2015,NYL,G,32,413,5.4,.462,.580,.216,2.0,8.6,10.2,1.7,0.6,24.9,14.2,-0.5,0.8,0.3,.029
Elizabeth Williams,2015,CON,C-F,21,246,17.8,.547,.000,.472,10.9,17.5,5.6,1.3,6.2,14.7,14.1,0.5,0.4,0.9,.139
Riquna Williams,2015,TUL,G,29,813,21.0,.514,.439,.434,2.2,7.2,18.1,2.8,1.5,9.7,26.7,3.0,0.8,3.8,.185
Monica Wright,2015,MIN,G,7,80,1.4,.325,.300,.350,1.5,4.4,14.9,1.3,1.0,23.3,17.5,-0.3,0.1,-0.2,-0.090
Tanisha Wright,2015,NYL,G,34,805,12.3,.514,.156,.335,3.2,5.9,25.7,1.8,0.3,23.1,17.9,0.6,1.3,1.9,.095
Marta Xargay,2015,PHO,G,20,349,5.5,.484,.324,.203,3.2,6.0,23.2,1.4,0.7,34.3,17.0,-0.6,0.3,-0.3,-0.030
Sophia Young-Malcolm,2015,SAS,F,34,931,16.7,.511,.009,.370,6.0,10.7,10.5,2.4,0.7,12.5,21.8,1.1,0.9,2.0,.088
Tamera Young,2015,CHI,F,19,325,10.9,.469,.000,.367,5.7,9.7,11.3,1.7,1.4,15.6,14.9,0.3,0.3,0.6,.070
Amanda Zahui B.,2015,TUL,C,31,300,11.6,.449,.333,.185,9.5,14.5,6.3,1.2,5.1,14.6,20.3,0.1,0.4,0.4,.057
Shavonte Zellous,2015,IND,G,23,511,13.2,.489,.180,.516,2.8,6.5,14.9,2.3,1.3,12.0,19.9,0.8,0.6,1.4,.110
Sylvia Fowles,2015,MIN,C,18,521,24.1,.565,.000,.465,9.3,16.9,5.5,1.7,4.3,11.9,24.7,1.6,1.3,2.9,.225
Damiris Dantas,2015,TOT,F,32,663,13.9,.535,.082,.308,7.4,12.5,7.7,1.4,1.7,14.5,16.2,1.2,0.7,2.0,.119
Erika de Souza,2015,TOT,F-C,34,821,13.2,.480,.000,.195,11.1,15.9,6.1,1.6,2.7,14.6,15.6,0.7,0.9,1.6,.080
Reshanda Gray,2015,TOT,F,27,288,11.8,.551,.000,.632,8.6,12.1,3.0,1.4,2.3,17.1,17.7,0.4,0.2,0.7,.094
Kalana Greene,2015,TOT,G,13,243,9.2,.418,.250,.250,2.8,8.5,7.8,2.0,0.9,4.6,12.4,0.1,0.2,0.3,.048
Brittany Hrynko,2015,TOT,G,7,18,-13.4,.143,.714,.000,0.0,0.0,9.8,0.0,0.0,12.5,20.5,-0.2,0.0,-0.2,-0.365
Jennifer Lacy,2015,TOT,F,27,494,12.9,.556,.524,.259,4.8,8.6,4.2,1.0,1.6,10.2,16.9,1.1,0.2,1.3,.101
Samantha Logic,2015,TOT,G,27,342,2.7,.307,.413,.093,2.4,6.6,15.6,1.2,1.5,24.3,13.9,-1.1,0.2,-0.9,-0.106
Renee Montgomery,2015,TOT,G,36,643,12.6,.479,.475,.166,1.3,5.0,27.6,2.4,0.5,18.1,21.6,0.1,0.7,0.8,.051
Erica Wheeler,2015,TOT,G,20,229,10.6,.500,.241,.193,2.0,5.3,22.0,2.7,0.0,23.1,22.2,-0.1,0.2,0.0,.007
Natalie Achonwa,2016,IND,C,24,195,17.0,.575,.000,.303,10.4,15.6,5.7,2.7,0.4,13.8,20.2,0.4,0.3,0.6,.130
Matee Ajavon,2016,ATL,G,32,338,6.4,.387,.110,.339,6.4,8.8,18.7,1.8,1.8,19.6,21.6,-0.8,0.4,-0.4,-0.049
Kayla Alexander,2016,SAS,C,25,489,17.0,.596,.000,.433,11.2,13.8,5.3,1.2,2.1,14.3,18.5,1.1,0.5,1.5,.124
Rebecca Allen,2016,NYL,F,21,280,14.7,.574,.306,.153,4.9,7.1,6.9,1.6,3.2,11.1,18.4,0.5,0.4,0.9,.134
Ameryst Alston,2016,NYL,,1,0,,,,,,,,,,,,0.0,0.0,0.0,
Jayne Appel-Marinelli,2016,SAS,C,34,786,9.8,.491,.034,.412,6.1,14.0,15.5,2.0,3.5,27.8,11.4,-0.4,1.3,0.9,.046
Seimone Augustus,2016,MIN,G,29,765,12.6,.509,.130,.153,2.3,6.7,15.1,1.0,1.2,14.7,21.8,0.3,1.2,1.5,.080
Rachel Banham,2016,CON,G,15,164,10.9,.547,.755,.061,0.7,4.0,13.2,2.5,0.5,13.7,15.4,0.2,0.1,0.3,.084
Mistie Bass,2016,PHO,F,33,434,10.0,.522,.000,.338,8.0,9.0,9.0,1.9,1.9,17.9,11.8,0.4,0.4,0.8,.073
Vicki Baugh,2016,SAS,F-C,11,148,10.8,.595,.000,.273,12.6,16.6,3.8,1.4,1.6,27.5,15.9,0.0,0.2,0.2,.041
Alana Beard,2016,LAS,G-F,34,997,11.0,.519,.178,.182,4.2,7.0,10.9,3.0,1.6,15.7,12.9,0.6,2.0,2.6,.104
Evgeniya Belyakova,2016,LAS,F,21,238,4.1,.360,.519,.296,1.1,4.0,8.9,2.9,0.3,11.6,13.6,-0.4,0.4,0.0,-0.003
Alex Bentley,2016,CON,G,34,979,11.3,.467,.383,.148,1.1,3.9,14.5,1.6,0.2,9.5,22.8,0.5,0.5,0.9,.039
Tiffany Bias,2016,DAL,G,10,64,7.3,.513,.478,.522,1.7,4.5,16.7,1.6,0.0,28.0,26.5,-0.1,0.0,-0.2,-0.099
Sue Bird,2016,SEA,G,34,1076,16.4,.573,.455,.157,0.7,5.6,31.9,1.6,0.4,18.1,20.2,2.0,0.9,2.9,.108
Abby Bishop,2016,SEA,F,13,67,4.8,.470,.545,.364,0.0,5.6,18.1,0.8,1.1,7.3,9.6,0.1,0.0,0.1,.078
DeWanna Bonner,2016,PHO,G-F,34,1064,18.8,.563,.419,.463,4.9,10.4,13.5,2.1,1.5,11.4,21.1,2.7,1.2,4.0,.149
Brittany Boyd,2016,NYL,G,33,651,11.9,.441,.173,.389,3.0,7.2,29.6,4.1,0.4,21.1,20.8,-0.6,1.3,0.8,.047
Imani McGee-Stafford,2016,CHI,C,31,587,17.3,.578,.000,.318,10.9,17.6,4.5,1.6,5.9,13.5,15.4,1.3,0.8,2.1,.142
Jessica Breland,2016,CHI,F,34,585,15.0,.531,.000,.222,8.9,15.2,6.1,1.5,5.2,15.7,17.1,0.6,0.7,1.3,.086
Rebekkah Brunson,2016,MIN,F,33,812,16.1,.545,.005,.363,11.4,18.0,10.5,1.9,0.9,11.1,13.8,2.1,2.0,4.1,.201
Adut Bulgak,2016,NYL,C,7,23,20.7,.549,.182,.364,14.9,22.1,0.0,0.0,0.0,7.3,26.2,0.1,0.0,0.1,.187
Cierra Burdick,2016,ATL,F,8,29,-8.8,.169,.000,.250,11.8,7.9,0.0,0.0,0.0,18.4,16.3,-0.2,0.0,-0.2,-0.227
Essence Carson,2016,LAS,F-G,34,791,12.7,.549,.282,.242,2.0,5.4,10.2,2.4,0.8,14.3,17.4,0.7,1.3,2.0,.101
Swin Cash,2016,NYL,F,31,604,9.3,.438,.050,.373,7.2,9.8,11.3,1.9,1.9,18.0,16.6,-0.5,1.0,0.5,.033
Tamika Catchings,2016,IND,F,34,844,21.7,.554,.297,.365,6.0,12.5,14.2,3.8,1.0,9.7,23.3,2.5,1.5,4.0,.191
Tina Charles,2016,NYL,C,32,1077,23.8,.499,.079,.248,7.9,16.6,23.4,1.3,1.9,8.4,30.7,2.7,2.1,4.7,.176
Karima Christmas-Kelly,2016,DAL,G-F,34,1075,16.5,.541,.375,.506,8.3,10.8,11.6,1.9,1.6,11.5,17.7,2.7,0.4,3.1,.116
Layshia Clarendon,2016,ATL,G,34,959,14.2,.559,.195,.432,5.1,8.8,21.2,1.3,0.2,19.2,17.7,1.5,0.8,2.3,.095
Alysha Clark,2016,SEA,F,33,911,12.6,.609,.429,.272,5.7,8.2,11.6,1.4,0.2,15.3,14.7,1.9,0.7,2.6,.112
Natasha Cloud,2016,WAS,G,31,753,10.1,.478,.422,.354,0.8,7.5,25.6,1.7,0.3,18.8,14.0,0.3,0.6,0.9,.050
Marissa Coleman,2016,IND,G-F,32,781,9.9,.471,.500,.346,3.7,8.7,13.1,1.9,1.0,16.5,19.7,-0.3,0.8,0.4,.022
Sydney Colson,2016,SAS,G,34,573,12.6,.528,.190,.431,2.9,5.7,27.4,3.5,0.1,23.8,17.2,0.1,0.6,0.7,.050
